摘,テキ、つ-む,1,1
摩,マ,1,0
摯,シ,1,0
撃,ゲキ、う-つ,1,1
撤,テツ,1,0
撮,サツ、と-る,1,1
撲,ボク,1,0
擁,ヨウ,1,0
操,ソウ、みさお、あやつ-る,1,2
擦,サツ、す-る、す-れる,1,2
擬,ギ,1,0
支,シ、ささ-える,1,1
改,カイ、あらた-める、あらた-まる,1,2
攻,コウ、せ-める,1,1
放,ホウ、はな-す、はな-つ、はな-れる、ほう-る,1,4
政,セイ、[ショウ]、まつりごと,2,1
故,コ、ゆえ,1,1
敏,ビン,1,0
救,キュウ、すく-う,1,1
敗,ハイ、やぶ-れる,1,1
教,キョウ、おし-える、おそ-わる,1,2
敢,カン,1,0
散,サン、ち-る、ち-らす、ち-らかす、ち-らかる,1,4
敬,ケイ、うやま-う,1,1
数,スウ、[ス]、かず、かぞ-える,2,2
整,セイ、ととの-える、ととの-う,1,2
敵,テキ、かたき,1,1
敷,フ、し-く,1,1
文,ブン、モン、ふみ,2,1
斉,セイ,1,0
斎,サイ,1,0
斑,ハン,1,0
斗,ト,1,0
料,リョウ,1,0
斜,シャ、なな-め,1,1
斤,キン,1,0
斥,セキ,1,0
斬,ザン、き-る,1,1
断,ダン、た-つ、ことわ-る,1,2
新,シン、あたら-しい、あら-た、にい,1,3
方,ホウ、かた,1,1
施,シ、セ、ほどこ-す,2,1
旅,リョ、たび,1,1
旋,セン,1,0
族,ゾク,1,0
旗,キ、はた,1,1
既,キ、すで-に,1,1
日,ニチ、ジツ、ひ、か,2,2
旦,タン、ダン,1,0
旧,キュウ,1,0
旨,シ、むね,1,1
早,ソウ、[サッ]、はや-い、はや-まる、はや-める,2,3
旬,ジュン、[シュン],2,0
旺,オウ,1,0
昆,コン,1,0
昇,ショウ、のぼ-る,1,1
明,メイ、ミョウ、あ-かり、あか-るい、あか-るむ、あか-らむ、あき-らか、あ-ける、あ-く、あ-くる、あ-かす,2,9
易,エキ、イ、やさ-しい,2,1
昔,セキ、[シャク]、むかし,2,1
星,セイ、[ショウ]、ほし,2,1
映,エイ、うつ-る、うつ-す、は-える,1,3
春,シュン、はる,1,1
昧,マイ,1,0
昨,サク,1,0
昭,ショウ,1,0
是,ゼ,1,0
昼,チュウ、ひる,1,1
時,ジ、とき,1,1
晩,バン,1,0
普,フ,1,0
景,ケイ,1,0
晴,セイ、は-れる、は-らす,1,2
晶,ショウ,1,0
暁,ギョウ、あかつき,1,1
暇,カ、ひま,1,1
暑,ショ、あつ-い,1,1
暖,ダン、あたた-か、あたた-かい、あたた-まる、あたた-める,1,4
暗,アン、くら-い,1,1
暦,レキ、こよみ,1,1
暫,ザン,1,0
暮,ボ、く-れる、く-らす,1,2
暴,ボウ、[バク]、あば-く、あば-れる,2,2
曇,ドン、くも-る,1,1
曖,アイ,1,0
曜,ヨウ,1,0
曲,キョク、ま-がる、ま-げる,1,2
更,コウ、さら、ふ-ける、ふ-かす,1,3
書,ショ、か-く,1,1
曹,ソウ,1,0
曽,ソウ、[ゾ],2,0
替,タイ、か-える、か-わる,1,2
最,サイ、もっと-も,1,1
月,ゲツ、ガツ、つき,2,1
有,ユウ、ウ、あ-る,2,1
服,フク,1,0
朕,チン,1,0
朗,ロウ、ほが-らか,1,1
望,ボウ、モウ、のぞ-む,2,1
朝,チョウ、あさ,1,1
期,キ、[ゴ],2,0
木,ボク、モク、き、[こ],2,2
未,ミ,1,0
末,マツ、バツ、すえ,2,1
本,ホン、もと,1,1
札,サツ、ふだ,1,1
朱,シュ,1,0
朴,ボク,1,0
机,キ、つくえ,1,1
朽,キュウ、く-ちる,1,1
杉,すぎ,0,1
材,ザイ,1,0
村,ソン、むら,1,1
束,ソク、たば,1,1
条,ジョウ,1,0
来,ライ、く-る、きた-る、きた-す,1,3
杯,ハイ、さかずき,1,1
東,トウ、ひがし,1,1
松,ショウ、まつ,1,1
板,ハン、バン、いた,2,1
析,セキ,1,0
枕,まくら,0,1
林,リン、はやし,1,1
枚,マイ,1,0
果,カ、は-たす、は-てる、は-て,1,3
枝,シ、えだ,1,1
枠,わく,0,1
枢,スウ,1,0
枯,コ、か-れる、か-らす,1,2
架,カ、か-ける、か-かる,1,2
柄,ヘイ、がら、え,1,2
某,ボウ,1,0
染,セン、そ-める、そ-まる、し-みる、し-み,1,4
柔,ジュウ、ニュウ、やわ-らか、やわ-らかい,2,2
柱,チュウ、はしら,1,1
柳,リュウ、やなぎ,1,1
柵,サク,1,0
査,サ,1,0
柿,かき,0,1
栃,[とち],0,1
栄,エイ、さか-える、は-え、は-える,1,3
栓,セン,1,0
校,コウ,1,0
株,かぶ,0,1
核,カク,1,0
根,コン、ね,1,1
格,カク、[コウ],2,0
栽,サイ,1,0
桁,けた,0,1
桃,トウ、もも,1,1
案,アン,1,0
桑,ソウ、くわ,1,1
桜,オウ、さくら,1,1
桟,サン,1,0
梅,バイ、うめ,1,1
梗,コウ,1,0
梨,なし,0,1
械,カイ,1,0
棄,キ,1,0
棋,キ,1,0
棒,ボウ,1,0
棚,たな,0,1
棟,トウ、むね、[むな],1,2
森,シン、もり,1,1
棺,カン,1,0
椅,イ,1,0
植,ショク、う-える、う-わる,1,2
椎,ツイ,1,0
検,ケン,1,0
業,ギョウ、ゴウ、わざ,2,1
極,キョク、ゴク、きわ-める、きわ-まる、きわ-み,2,3
楷,カイ,1,0
楼,ロウ,1,0
楽,ガク、ラク、たの-しい、たの-しむ,2,2
概,ガイ,1,0
構,コウ、かま-える、かま-う,1,2
様,ヨウ、さま,1,1
槽,ソウ,1,0
標,ヒョウ,1,0
模,モ、ボ,2,0
権,ケン、[ゴン],2,0
横,オウ、よこ,1,1
樹,ジュ,1,0
橋,キョウ、はし,1,1
機,キ、はた,1,1
欄,ラン,1,0
欠,ケツ、か-ける、か-く,1,2
次,ジ、シ、つ-ぐ、つぎ,2,2
欧,オウ,1,0
欲,ヨク、ほっ-する、ほ-しい,1,2
欺,ギ、あざむ-く,1,1
款,カン,1,0
歌,カ、うた、うた-う,1,2
歓,カン,1,0
止,シ、と-まる、と-める,1,2
正,セイ、ショウ、ただ-しい、ただ-す、まさ,2,3
武,ブ、ム,2,0
歩,ホ、ブ、[フ]、ある-く、あゆ-む,3,2
歯,シ、は,1,1
歳,サイ、[セイ],2,0
歴,レキ,1,0
死,シ、し-ぬ,1,1
殉,ジュン,1,0
殊,シュ、こと,1,1
残,ザン、のこ-る、のこ-す,1,2
殖,ショク、ふ-える、ふ-やす,1,2
殴,オウ、なぐ-る,1,1
段,ダン,1,0
殺,サツ、[サイ]、[セツ]、ころ-す,3,1
殻,カク、から,1,1
殿,デン、テン、との、どの,2,2
毀,キ,1,0
母,ボ、はは,1,1
毎,マイ,1,0
毒,ドク,1,0
比,ヒ、くら-べる,1,1
毛,モウ、け,1,1
氏,シ、うじ,1,1
民,ミン、たみ,1,1
気,キ、ケ,2,0
水,スイ、みず,1,1
氷,ヒョウ、こおり、ひ,1,2
永,エイ、なが-い,1,1
氾,ハン,1,0
汁,ジュウ、しる,1,1
求,キュウ、もと-める,1,1
汎,ハン,1,0
汗,カン、あせ,1,1
汚,オ、けが-す、けが-れる、けが-らわしい、よご-す、よご-れる、きたな-い,1,6
江,コウ、え,1,1
池,チ、いけ,1,1
汰,タ,1,0
決,ケツ、き-める、き-まる,1,2
汽,キ,1,0
沃,ヨク,1,0
沈,チン、しず-む、しず-める,1,2
沖,チュウ、おき,1,1
沙,サ,1,0
没,ボツ,1,0
沢,タク、さわ,1,1
河,カ、かわ,1,1
沸,フツ、わ-く、わ-かす,1,2
油,ユ、あぶら,1,1
治,ジ、チ、おさ-める、おさ-まる、なお-る、なお-す,2,4
沼,ショウ、ぬま,1,1
沿,エン、そ-う,1,1
況,キョウ,1,0
泉,セン、いずみ,1,1
泊,ハク、と-まる、と-める,1,2
泌,ヒツ、ヒ,2,0
法,ホウ、[ハッ]、[ホッ],3,0
泡,ホウ、あわ,1,1
波,ハ、なみ,1,1
泣,キュウ、な-く,1,1
泥,デイ、どろ,1,1
注,チュウ、そそ-ぐ,1,1
泰,タイ,1,0
泳,エイ、およ-ぐ,1,1
洋,ヨウ,1,0
洗,セン、あら-う,1,1
洞,ドウ、ほら,1,1
津,シン、つ,1,1
洪,コウ,1,0
活,カツ,1,0
派,ハ,1,0
流,リュウ、[ル]、なが-れる、なが-す,2,2
浄,ジョウ,1,0
浅,セン、あさ-い,1,1
浜,ヒン、はま,1,1
浦,うら,0,1
浪,ロウ,1,0
浮,フ、う-く、う-かれる、う-かぶ、う-かべる,1,4
浴,ヨク、あ-びる、あ-びせる,1,2
海,カイ、うみ,1,1
浸,シン、ひた-す、ひた-る,1,2
消,ショウ、き-える、け-す,1,2
涙,ルイ、なみだ,1,1
涯,ガイ,1,0
液,エキ,1,0
涼,リョウ、すず-しい、すず-む,1,2
淑,シュク,1,0
淡,タン、あわ-い,1,1
淫,イン、みだ-ら,1,1
深,シン、ふか-い、ふか-まる、ふか-める,1,3
混,コン、ま-じる、ま-ざる、ま-ぜる、こ-む,1,4
添,テン、そ-える、そ-う,1,2
清,セイ、[ショウ]、きよ-い、きよ-まる、きよ-める,2,3
渇,カツ、かわ-く,1,1
済,サイ、す-む、す-ます,1,2
渉,ショウ,1,0
渋,ジュウ、しぶ、しぶ-い、しぶ-る,1,3
渓,ケイ,1,0
減,ゲン、へ-る、へ-らす,1,2
渡,ト、わた-る、わた-す,1,2
渦,カ、うず,1,1
温,オン、あたた-か、あたた-かい、あたた-まる、あたた-める,1,4
測,ソク、はか-る,1,1
港,コウ、みなと,1,1
湖,コ、みずうみ,1,1
湧,ユウ、わ-く,1,1
湯,トウ、ゆ,1,1
湾,ワン,1,0
湿,シツ、しめ-る、しめ-す,1,2
満,マン、み-ちる、み-たす,1,2
源,ゲン、みなもと,1,1
準,ジュン,1,0
溝,コウ、みぞ,1,1
溶,ヨウ、と-ける、と-かす、と-く,1,3
溺,デキ、おぼ-れる,1,1
滅,メツ、ほろ-びる、ほろ-ぼす,1,2
滋,ジ,1,0
滑,カツ、コツ、すべ-る、なめ-らか,2,2
滝,たき,0,1
滞,タイ、とどこお-る,1,1
滴,テキ、しずく、したた-る,1,2
漁,ギョ、リョウ,2,0
漂,ヒョウ、ただよ-う,1,1
漆,シツ、うるし,1,1
漏,ロウ、も-る、も-れる、も-らす,1,3
演,エン,1,0
漠,バク,1,0
漢,カン,1,0
漫,マン,1,0
漬,つ-ける、つ-かる,0,2
漸,ゼン,1,0
潔,ケツ、いさぎよ-い,1,1
潜,セン、ひそ-む、もぐ-る,1,2
潟,かた,0,1
潤,ジュン、うるお-う、うるお-す、うる-む,1,3
潮,チョウ、しお,1,1
潰,カイ、つぶ-す、つぶ-れる,1,2
澄,チョウ、す-む、す-ます,1,2
激,ゲキ、はげ-しい,1,1
濁,ダク、にご-る、にご-す,1,2
濃,ノウ、こ-い,1,1
濫,ラン,1,0
濯,タク,1,0
瀬,せ,0,1
火,カ、ひ、[ほ],1,2
灯,トウ、ひ,1,1
灰,カイ、はい,1,1
災,サイ、わざわ-い,1,1
炉,ロ,1,0
炊,スイ、た-く,1,1
炎,エン、ほのお,1,1
炭,タン、すみ,1,1
点,テン,1,0
為,イ,1,0
烈,レツ,1,0
無,ム、ブ、な-い,2,1
焦,ショウ、こ-げる、こ-がす、こ-がれる、あせ-る,1,4
然,ゼン、ネン,2,0
焼,ショウ、や-く、や-ける,1,2
煎,セン、い-る,1,1
煙,エン、けむ-る、けむり、けむ-い,1,3
照,ショウ、て-る、て-らす、て-れる,1,3
煩,ハン、[ボン]、わずら-う、わずら-わす,2,2
煮,シャ、に-る、に-える、に-やす,1,3
熊,くま,0,1
熟,ジュク、う-れる,1,1
熱,ネツ、あつ-い,1,1
燃,ネン、も-える、も-やす、も-す,1,3
燥,ソウ,1,0
爆,バク,1,0
爪,つめ、[つま],0,2
爵,シャク,1,0
父,フ、ちち,1,1
爽,ソウ、さわ-やか,1,1
片,ヘン、かた,1,1
版,ハン,1,0
牙,ガ、[ゲ]、きば,2,1
牛,ギュウ、うし,1,1
牧,ボク、まき,1,1
物,ブツ、モツ、もの,2,1
牲,セイ,1,0
特,トク,1,0
犠,ギ,1,0
犬,ケン、いぬ,1,1
犯,ハン、おか-す,1,1
状,ジョウ,1,0
狂,キョウ、くる-う、くる-おしい,1,2
狙,ソ、ねら-う,1,1
狩,シュ、か-る、か-り,1,2
独,ドク、ひと-り,1,1
狭,キョウ、せま-い、せば-める、せば-まる,1,3
猛,モウ,1,0
猟,リョウ,1,0
猫,ビョウ、ねこ,1,1
献,ケン、[コン],2,0
猶,ユウ,1,0
猿,エン、さる,1,1
獄,ゴク,1,0
獣,ジュウ、けもの,1,1
獲,カク、え-る,1,1
玄,ゲン,1,0
率,ソツ、リツ、ひき-いる,2,1
玉,ギョク、たま,1,1
王,オウ,1,0
玩,ガン,1,0
珍,チン、めずら-しい,1,1
珠,シュ,1,0
班,ハン,1,0
現,ゲン、あらわ-れる、あらわ-す,1,2
球,キュウ、たま,1,1
理,リ,1,0
琴,キン、こと,1,1
瑠,ル,1,0
璃,リ,1,0
璧,ヘキ,1,0
環,カン,1,0
璽,ジ,1,0
瓦,ガ、かわら,1,1
瓶,ビン,1,0
甘,カン、あま-い、あま-える、あま-やかす,1,3
甚,ジン、はなは-だ、はなは-だしい,1,2
生,セイ、ショウ、い-きる、い-かす、い-ける、う-まれる、う-む、お-う、は-える、は-やす、き、なま,2,10
産,サン、う-む、う-まれる、うぶ,1,3
用,ヨウ、もち-いる,1,1
田,デン、た,1,1
由,ユ、ユウ、[ユイ]、よし,3,1
甲,コウ、カン,2,0
申,シン、もう-す,1,1
男,ダン、ナン、おとこ,2,1
町,チョウ、まち,1,1
画,ガ、カク,2,0
界,カイ,1,0
畏,イ、おそ-れる,1,1
畑,はた、はたけ,0,2
畔,ハン,1,0
留,リュウ、[ル]、と-める、と-まる,2,2
畜,チク,1,0
畝,うね,0,1
略,リャク,1,0
番,バン,1,0
異,イ、こと,1,1
畳,ジョウ、たた-む、たたみ,1,2
畿,キ,1,0
疎,ソ、うと-い、うと-む,1,2
疑,ギ、うたが-う,1,1
疫,エキ、[ヤク],2,0
疲,ヒ、つか-れる,1,1
疾,シツ,1,0
病,ビョウ、[ヘイ]、や-む、やまい,2,2
症,ショウ,1,0
痕,コン、あと,1,1
痘,トウ,1,0
痛,ツウ、いた-い、いた-む、いた-める,1,3
痢,リ,1,0
痩,ソウ、や-せる,1,1
痴,チ,1,0
瘍,ヨウ,1,0
療,リョウ,1,0
癒,ユ、い-える、い-やす,1,2
癖,ヘキ、くせ,1,1
発,ハツ、ホツ,2,0
登,トウ、ト、のぼ-る,2,1
白,ハク、ビャク、しろ、[しら]、しろ-い,2,3
百,ヒャク,1,0
的,テキ、まと,1,1
皆,カイ、みな,1,1
皇,コウ、オウ,2,0
皮,ヒ、かわ,1,1
皿,さら,0,1
盆,ボン,1,0
益,エキ、[ヤク],2,0
盗,トウ、ぬす-む,1,1
盛,セイ、[ジョウ]、も-る、さか-る、さか-ん,2,3
盟,メイ,1,0
監,カン,1,0
盤,バン,1,0
目,モク、[ボク]、め、[ま],2,2
盲,モウ,1,0
直,チョク、ジキ、ただ-ちに、なお-す、なお-る,2,3
相,ソウ、ショウ、あい,2,1
盾,ジュン、たて,1,1
省,セイ、ショウ、かえり-みる、はぶ-く,2,2
眉,ビ、[ミ]、まゆ,2,1
看,カン,1,0
県,ケン,1,0
真,シン、ま,1,1
眠,ミン、ねむ-る、ねむ-い,1,2
眺,チョウ、なが-める,1,1
眼,ガン、[ゲン]、まなこ,2,1
着,チャク、[ジャク]、き-る、き-せる、つ-く、つ-ける,2,4
睡,スイ,1,0
督,トク,1,0
睦,ボク,1,0
瞬,シュン、またた-く,1,1
瞭,リョウ,1,0
瞳,ドウ、ひとみ,1,1
矛,ム、ほこ,1,1
矢,シ、や,1,1
知,チ、し-る,1,1
短,タン、みじか-い,1,1
矯,キョウ、た-める,1,1
石,セキ、[シャク]、[コク]、いし,3,1
砂,サ、シャ、すな,2,1
研,ケン、と-ぐ,1,1
砕,サイ、くだ-く、くだ-ける,1,2
砲,ホウ,1,0
破,ハ、やぶ-る、やぶ-れる,1,2
硝,ショウ,1,0
硫,リュウ,1,0
硬,コウ、かた-い,1,1
碁,ゴ,1,0
碑,ヒ,1,0
確,カク、たし-か、たし-かめる,1,2
磁,ジ,1,0
磨,マ、みが-く,1,1
礁,ショウ,1,0
礎,ソ、いしずえ,1,1
示,ジ、シ、しめ-す,2,1
礼,レイ、ライ,2,0
社,シャ、やしろ,1,1
祈,キ、いの-る,1,1
祉,シ,1,0
祖,ソ,1,0
祝,シュク、[シュウ]、いわ-う,2,1
神,シン、ジン、かみ、[かん]、[こう],2,3
祥,ショウ,1,0
票,ヒョウ,1,0
祭,サイ、まつ-る、まつ-り,1,2
禁,キン,1,0
禅,ゼン,1,0
禍,カ,1,0
福,フク,1,0
秀,シュウ、ひい-でる,1,1
私,シ、わたくし、わたし,1,2
秋,シュウ、あき,1,1
科,カ,1,0
秒,ビョウ,1,0
秘,ヒ、ひ-める,1,1
租,ソ,1,0
秩,チツ,1,0
称,ショウ,1,0
移,イ、うつ-る、うつ-す,1,2
程,テイ、ほど,1,1
税,ゼイ,1,0
稚,チ,1,0
種,シュ、たね,1,1
稲,トウ、いね、[いな],1,2
稼,カ、かせ-ぐ,1,1
稽,ケイ,1,0
稿,コウ,1,0
穀,コク,1,0
穂,スイ、ほ,1,1
積,セキ、つ-む、つ-もる,1,2
穏,オン、おだ-やか,1,1
穫,カク,1,0
穴,ケツ、あな,1,1
究,キュウ、きわ-める,1,1
空,クウ、そら、あ-く、あ-ける、から,1,4
突,トツ、つ-く,1,1
窃,セツ,1,0
窒,チツ,1,0
窓,ソウ、まど,1,1
窟,クツ,1,0
窮,キュウ、きわ-める、きわ-まる,1,2
窯,ヨウ、かま,1,1
立,リツ、[リュウ]、た-つ、た-てる,2,2
竜,リュウ、たつ,1,1
章,ショウ,1,0
童,ドウ、わらべ,1,1
端,タン、はし、は、はた,1,3
競,キョウ、ケイ、きそ-う、せ-る,2,2
竹,チク、たけ,1,1
笑,ショウ、わら-う、え-む,1,2
笛,テキ、ふえ,1,1
符,フ,1,0
第,ダイ,1,0
筆,ヒツ、ふで,1,1
等,トウ、ひと-しい,1,1
筋,キン、すじ,1,1
筒,トウ、つつ,1,1
答,トウ、こた-える、こた-え,1,2
策,サク,1,0
箇,カ,1,0
箋,セン,1,0
算,サン,1,0
管,カン、くだ,1,1
箱,はこ,0,1
箸,はし,0,1
節,セツ、[セチ]、ふし,2,1
範,ハン,1,0
築,チク、きず-く,1,1
篤,トク,1,0
簡,カン,1,0
簿,ボ,1,0
籍,セキ,1,0
籠,ロウ、かご、こ-もる,1,2
米,ベイ、マイ、こめ,2,1
粉,フン、こ、こな,1,2
粋,スイ、いき,1,1
粒,リュウ、つぶ,1,1
粗,ソ、あら-い,1,1
粘,ネン、ねば-る,1,1
粛,シュク,1,0
粧,ショウ,1,0
精,セイ、[ショウ],2,0
糖,トウ,1,0
糧,リョウ、[ロウ]、かて,2,1
糸,シ、いと,1,1
系,ケイ,1,0
糾,キュウ,1,0
紀,キ,1,0
約,ヤク,1,0
紅,コウ、[ク]、べに、くれない,2,2
紋,モン,1,0
納,ノウ、[ナッ]、[ナ]、[ナン]、[トウ]、おさ-める、おさ-まる,5,2
純,ジュン,1,0
紙,シ、かみ,1,1
級,キュウ,1,0
紛,フン、まぎ-れる、まぎ-らす、まぎ-らわす、まぎ-らわしい,1,4
素,ソ、ス,2,0
紡,ボウ、つむ-ぐ,1,1
索,サク,1,0
紫,シ、むらさき,1,1
累,ルイ,1,0
細,サイ、ほそ-い、ほそ-る、こま-か、こま-かい,1,4
紳,シン,1,0
紹,ショウ,1,0
紺,コン,1,0
終,シュウ、お-わる、お-える,1,2
組,ソ、く-む、くみ,1,2
経,ケイ、キョウ、へ-る,2,1
結,ケツ、むす-ぶ、ゆ-う、ゆ-わえる,1,3
絞,コウ、しぼ-る、し-める、し-まる,1,3
絡,ラク、から-む、から-まる、から-める,1,3
給,キュウ,1,0
統,トウ、す-べる,1,1
絵,カイ、エ,2,0
絶,ゼツ、た-える、た-やす、た-つ,1,3
絹,ケン、きぬ,1,1
継,ケイ、つ-ぐ,1,1
続,ゾク、つづ-く、つづ-ける,1,2
維,イ,1,0
綱,コウ、つな,1,1
網,モウ、あみ,1,1
綻,タン、ほころ-びる,1,1
綿,メン、わた,1,1
緊,キン,1,0
総,ソウ,1,0
緑,リョク、[ロク]、みどり,2,1
緒,ショ、[チョ]、お,2,1
線,セン,1,0
締,テイ、し-まる、し-める,1,2
編,ヘン、あ-む,1,1
緩,カン、ゆる-い、ゆる-やか、ゆる-む、ゆる-める,1,4
緯,イ,1,0
練,レン、ね-る,1,1
緻,チ,1,0
縁,エン、ふち,1,1
縄,ジョウ、なわ,1,1
縛,バク、しば-る,1,1
縦,ジュウ、たて,1,1
縫,ホウ、ぬ-う,1,1
縮,シュク、ちぢ-む、ちぢ-まる、ちぢ-める、ちぢ-れる、ちぢ-らす,1,5
績,セキ,1,0
繁,ハン,1,0
繊,セン,1,0
織,ショク、シキ、お-る,2,1
繕,ゼン、つくろ-う,1,1
繭,ケン、まゆ,1,1
繰,く-る,0,1
缶,カン,1,0
罪,ザイ、つみ,1,1
置,チ、お-く,1,1
罰,バツ、バチ,2,0
署,ショ,1,0
罵,バ、ののし-る,1,1
罷,ヒ,1,0
羅,ラ,1,0
羊,ヨウ、ひつじ,1,1
美,ビ、うつく-しい,1,1
羞,シュウ,1,0
群,グン、む-れる、む-れ、[むら],1,3
羨,セン、うらや-む、うらや-ましい,1,2
義,ギ,1,0
羽,ウ、は、はね,1,2
翁,オウ,1,0
翌,ヨク,1,0
習,シュウ、なら-う,1,1
翻,ホン、ひるがえ-る、ひるがえ-す,1,2
翼,ヨク、つばさ,1,1
老,ロウ、お-いる、ふ-ける,1,2
考,コウ、かんが-える,1,1
者,シャ、もの,1,1
耐,タイ、た-える,1,1
耕,コウ、たがや-す,1,1
耗,モウ、[コウ],2,0
耳,ジ、みみ,1,1
聖,セイ,1,0
聞,ブン、モン、き-く、き-こえる,2,2
聴,チョウ、き-く,1,1
職,ショク,1,0
肉,ニク,1,0
肌,はだ,0,1
肖,ショウ,1,0
肘,ひじ,0,1
肝,カン、きも,1,1
股,コ、また,1,1
肢,シ,1,0
肥,ヒ、こ-える、こえ、こ-やす、こ-やし,1,4
肩,ケン、かた,1,1
肪,ボウ,1,0
肯,コウ,1,0
育,イク、そだ-つ、そだ-てる、はぐく-む,1,3
肺,ハイ,1,0
胃,イ,1,0
胆,タン,1,0
背,ハイ、せ、せい、そむ-く、そむ-ける,1,4
胎,タイ,1,0
胞,ホウ,1,0
胴,ドウ,1,0
胸,キョウ、むね、[むな],1,2
能,ノウ,1,0
脂,シ、あぶら,1,1
脅,キョウ、おびや-かす、おど-す、おど-かす,1,3
脇,わき,0,1
脈,ミャク,1,0
脊,セキ,1,0
脚,キャク、[キャ]、あし,2,1
脱,ダツ、ぬ-ぐ、ぬ-げる,1,2
脳,ノウ,1,0
腎,ジン,1,0
腐,フ、くさ-る、くさ-れる、くさ-らす,1,3
腕,ワン、うで,1,1
腫,シュ、は-れる、は-らす,1,2
腰,ヨウ、こし,1,1
腸,チョウ,1,0
腹,フク、はら,1,1
腺,セン,1,0
膚,フ,1,0
膜,マク,1,0
膝,ひざ,0,1
膨,ボウ、ふく-らむ、ふく-れる,1,2
膳,ゼン,1,0
臆,オク,1,0
臓,ゾウ,1,0
臣,シン、ジン,2,0
臨,リン、のぞ-む,1,1
自,ジ、シ、みずか-ら,2,1
臭,シュウ、くさ-い、にお-う,1,2
至,シ、いた-る,1,1
致,チ、いた-す,1,1
臼,キュウ、うす,1,1
興,コウ、キョウ、おこ-る、おこ-す,2,2
舌,ゼツ、した,1,1
舎,シャ,1,0
舗,ホ,1,0
舞,ブ、ま-う、まい,1,2
舟,シュウ、ふね、[ふな],1,2
航,コウ,1,0
般,ハン,1,0
舶,ハク,1,0
舷,ゲン,1,0
船,セン、ふね、[ふな],1,2
艇,テイ,1,0
艦,カン,1,0
良,リョウ、よ-い,1,1
色,ショク、シキ、いろ,2,1
艶,エン、つや,1,1
芋,いも,0,1
芝,しば,0,1
芯,シン,1,0
花,カ、はな,1,1
芳,ホウ、かんば-しい,1,1
芸,ゲイ,1,0
芽,ガ、め,1,1
苗,ビョウ、なえ、[なわ],1,2
苛,カ,1,0
若,ジャク、[ニャク]、わか-い、も-しくは,2,2
苦,ク、くる-しい、くる-しむ、くる-しめる、にが-い、にが-る,1,5
英,エイ,1,0
茂,モ、しげ-る,1,1
茎,ケイ、くき,1,1
茨,[いばら],0,1
茶,チャ、サ,2,0
草,ソウ、くさ,1,1
荒,コウ、あら-い、あ-れる、あ-らす,1,3
荘,ソウ,1,0
荷,カ、に,1,1
菊,キク,1,0
菌,キン,1,0
菓,カ,1,0
菜,サイ、な,1,1
華,カ、[ケ]、はな,2,1
萎,イ、な-える,1,1
落,ラク、お-ちる、お-とす,1,2
葉,ヨウ、は,1,1
著,チョ、あらわ-す、いちじる-しい,1,2
葛,カツ、くず,1,1
葬,ソウ、ほうむ-る,1,1
蒸,ジョウ、む-す、む-れる、む-らす,1,3
蓄,チク、たくわ-える,1,1
蓋,ガイ、ふた,1,1
蔑,ベツ、さげす-む,1,1
蔵,ゾウ、くら,1,1
蔽,ヘイ,1,0
薄,ハク、うす-い、うす-める、うす-まる、うす-らぐ、うす-れる,1,5
薦,セン、すす-める,1,1
薪,シン、たきぎ,1,1
薫,クン、かお-る,1,1
薬,ヤク、くすり,1,1
藍,ラン、あい,1,1
藤,トウ、ふじ,1,1
藩,ハン,1,0
藻,ソウ、も,1,1
虎,コ、とら,1,1
虐,ギャク、しいた-げる,1,1
虚,キョ、[コ],2,0
虜,リョ,1,0
虞,おそれ,0,1
虫,チュウ、むし,1,1
虹,にじ,0,1
蚊,か,0,1
蚕,サン、かいこ,1,1
蛇,ジャ、ダ、へび,2,1
蛍,ケイ、ほたる,1,1
蛮,バン,1,0
蜂,ホウ、はち,1,1
蜜,ミツ,1,0
融,ユウ,1,0
血,ケツ、ち,1,1
衆,シュウ、[シュ],2,0
行,コウ、ギョウ、[アン]、い-く、ゆ-く、おこな-う,3,3
術,ジュツ,1,0
街,ガイ、[カイ]、まち,2,1
衛,エイ,1,0
衝,ショウ,1,0
衡,コウ,1,0
衣,イ、ころも,1,1
表,ヒョウ、おもて、あらわ-す、あらわ-れる,1,3
衰,スイ、おとろ-える,1,1
衷,チュウ,1,0
袋,タイ、ふくろ,1,1
袖,シュウ、そで,1,1
被,ヒ、こうむ-る,1,1
裁,サイ、た-つ、さば-く,1,2
裂,レツ、さ-く、さ-ける,1,2
装,ソウ、ショウ、よそお-う,2,1
裏,リ、うら,1,1
裕,ユウ,1,0
補,ホ、おぎな-う,1,1
裸,ラ、はだか,1,1
製,セイ,1,0
裾,すそ,0,1
複,フク,1,0
褐,カツ,1,0
褒,ホウ、ほ-める,1,1
襟,キン、えり,1,1
襲,シュウ、おそ-う,1,1
西,セイ、サイ、にし,2,1
要,ヨウ、かなめ、い-る,1,2
覆,フク、おお-う、くつがえ-す、くつがえ-る,1,3
覇,ハ,1,0
見,ケン、み-る、み-える、み-せる,1,3
規,キ,1,0
視,シ,1,0
覚,カク、おぼ-える、さ-ます、さ-める,1,3
覧,ラン,1,0
親,シン、おや、した-しい、した-しむ,1,3
観,カン,1,0
角,カク、かど、つの,1,2
解,カイ、ゲ、と-く、と-かす、と-ける,2,3
触,ショク、ふ-れる、さわ-る,1,2
言,ゲン、ゴン、い-う、こと,2,2
訂,テイ,1,0
