0006976600	養
0002228900	香
0001976000	験
0002897700	鹿
0001364400	久
0006140800	仏
0000636700	仮
0001895200	件
0005457700	任
0002862600	似
0006909700	余
0000653600	価
0006298600	保
0003116600	修
0002056900	個
0004965500	停
0005873200	備
0004318300	像
0002489800	再
0001016100	刊
0005738200	判
0003857100	制
0004340800	則
0002190700	効
0006635100	務
0003905300	勢
0002204400	厚
0001653800	句
0000632800	可
0002711700	史
0002368200	告
0001246700	喜
0000392900	営
0000279500	因
0004636300	団
0000128800	囲
0000064700	圧
0002545500	在
0001596900	均
0001764100	型
0001234000	基
0005270000	堂
0006386800	報
0001535400	境
0006326600	墓
0004319100	増
0002694900	士
0006652200	夢
0002494300	妻
0006049500	婦
0006946400	容
0001236300	寄
0005282100	導
0001425200	居
0004357700	属
0006023000	布
0002776900	師
0003505300	常
0001094700	幹
0003319500	序
0006281500	弁
0004796600	張
0000512200	往
0005303800	得
0006109900	復
0002742200	志
0000508500	応
0000766800	快
0003862200	性
0003510400	情
0004463400	態
0001103900	慣
0001301100	技
0003359500	招
0003083600	授
0002507700	採
0003995400	接
0004972900	提
0004387100	損
0002702800	支
0003873300	政
0002046000	故
0001400000	救
0004642900	断
0001370600	旧
0000411200	易
0006453700	暴
0003491900	条
0002757600	枝
0002460600	査
0000891600	格
0000522800	桜
0001937000	検
0002299200	構
0006073400	武
0007278600	歴
0002596600	殺
0005315900	毒
0005790900	比
0000380700	永
0000660500	河
0000417100	液
0002434700	混
0002010600	減
0004350200	測
0003264000	準
0000478900	演
0001878500	潔
0002493100	災
0005492400	燃
0005744600	版
0005732700	犯
0003494600	状
0005318200	独
0004369700	率
0002004000	現
0007126600	留
0007114700	略
0000414700	益
0001160300	眼
0005531100	破
0000911200	確
0002841600	示
0004160200	祖
0001629500	禁
0000154300	移
0004977100	程
0003939700	税
0004704700	築
0006161800	粉
0003915000	精
0001211700	紀
0004165100	素
0001781600	経
0005212400	統
0004019200	絶
0006712200	綿
0004278400	総
0006275500	編
0003979200	績
0003557300	織
0002551500	罪
0001307200	義
0002242700	耕
0003558300	職
0005806600	肥
0005498200	能
0006622300	脈
0002316200	興
0002971600	舎
0002244700	航
0003226800	術
0000403800	衛
0003922100	製
0006120000	複
0001242000	規
0000815300	解
0004000100	設
0001440800	許
0003420200	証
0005939300	評
0002324100	講
0002990200	謝
0002903800	識
0002114300	護
0006395100	豊
0003423300	象
0002549600	財
0005977600	貧
0003969200	責
0004768800	貯
0004458700	貸
0005839100	費
0006450100	貿
0002821200	資
0002670100	賛
0003449800	賞
0002941000	質
0006838800	輸
0003224700	述
0006685100	迷
0001355000	逆
0004315000	造
0000695300	過
0005005300	適
0002667100	酸
0002294400	鉱
0005279900	銅
0006425000	防
0001997000	限
0001929600	険
0002539500	際
0002605500	雑
0005809100	非
0007180400	領
0000935300	額
0002823200	飼
0006203500	並
0007046500	乱
0005450500	乳
0006414400	亡
0003694400	仁
0001490800	供
0005566300	俳
0005936400	俵
0004675200	値
0003425400	傷
0006892500	優
0005171600	党
0002591500	冊
0003273600	処
0001902500	券
0002371000	刻
0000970900	割
0004248700	創
0001841700	劇
0001621200	勤
0001181300	危
0007051800	卵
0002016600	厳
0003093900	収
0002162500	后
0005797700	否
0001377400	吸
0002031200	呼
0004141100	善
0002420500	困
0003740600	垂
0000193000	域
0004215200	奏
0006172000	奮
0002763100	姿
0004377600	存
0002180100	孝
0004522300	宅
0000309500	宇
0003105000	宗
0004735300	宙
0006348000	宝
0004051500	宣
0006612700	密
0003811900	寸
0004053600	専
0002974700	射
0003375200	将
0004383300	尊
0003131300	就
0002999700	尺
0005337600	届
0005059000	展
0004273100	層
0002020800	己
0001042200	巻
0006541300	幕
0001012200	干
0006925900	幼
0004778800	庁
0002483300	座
0000440400	延
0007109800	律
0003180400	従
0006423400	忘
0004736000	忠
0000600100	恩
0001962400	憲
0000733500	我
0005801400	批
0003361100	承
0004589000	担
0005555200	拝
0000886600	拡
0002977700	捨
0004600800	探
0003750300	推
0001250000	揮
0004293000	操
0001789800	敬
0005009100	敵
0000387400	映
0005777400	晩
0004650700	暖
0006329100	暮
0007355900	朗
0001184000	机
0006533100	枚
0004056800	染
0000993400	株
0006448900	棒
0006718000	模
0001958200	権
0003088900	樹
0006995900	欲
0004641100	段
0000443500	沿
0004060800	泉
0004061700	洗
0005529500	派
0002510000	済
0002013500	源
0004829500	潮
0001846000	激
0000765200	灰
0003210400	熟
0006251900	片
0005748000	班
0000148200	異
0001309600	疑
0004893600	痛
0002216400	皇
0003895300	盛
0006689500	盟
0001048700	看
0002462100	砂
0002890700	磁
0002744900	私
0005824500	秘
0002384200	穀
0001857100	穴
0004247700	窓
0001626100	筋
0002572800	策
0001134900	簡
0005229900	糖
0001758100	系
0002218800	紅
0005495600	納
0003254200	純
0001949500	絹
0003189000	縦
0003206700	縮
0003299000	署
0006997700	翌
0003908700	聖
0005564100	肺
0000141900	胃
0005559900	背
0001509700	胸
0005500700	脳
0004818000	腸
0006116000	腹
0004326900	臓
0007216700	臨
0002737900	至
0004017300	舌
0003015400	若
0004766800	著
0003519600	蒸
0004324100	蔵
0002652700	蚕
0003135100	衆
0002527700	裁
0004258800	装
0007089000	裏
0006308700	補
0002793500	視
0007055400	覧
0005183500	討
0006384500	訪
0006802600	訳
0002805800	詞
0002825200	誌
0005463500	認
0004626800	誕
0003913000	誠
0002112300	誤
0007394000	論
0003302400	諸
0001822900	警
0001256200	貴
0004872100	賃
0004446200	退
0000176200	遺
0006869100	郵
0001528500	郷
0003630400	針
0004094900	銭
0002319500	鋼
0006214700	閉
0000910200	閣
0002247900	降
0006212000	陛
0003326100	除
0003441800	障
0005413400	難
0000890000	革
0004802600	頂
0006918300	預
0002398600	骨
0003488100	丈
0006904500	与
0001369600	丘
0004584200	丹
0001056200	乾
0002087600	互
0000754800	介
0001559500	仰
0002740800	伺
0000130400	依
0003603100	侵
0004353400	俗
0005169800	倒
0000157800	偉
0006445200	傍
0001799500	傾
0004260800	僧
0001311500	儀
0001913700	兼
0006433700	冒
0006516400	凡
0001473600	凶
0001005300	刈
0005161900	到
0002752200	刺
0001915800	剣
0002549000	剤
0007287100	劣
0001091300	勧
0005901300	匹
0004038500	占
0004330600	即
0001348700	却
0001365500	及
0001481800	叫
0003348400	召
0005100500	吐
0001153500	含
0003738600	吹
0002582900	咲
0005175300	唐
0004614300	嘆
0006167600	噴
0001932600	圏
0006420700	坊
0002930000	執
0001933600	堅
0004971700	堤
0005197200	塔
0006234800	壁
0000825600	壊
0000246300	壱
0001201600	奇
0000526500	奥
0005134300	奴
0006624100	妙
0003859600	姓
0000135100	威
0006660400	娘
0002432400	婚
0003021200	寂
0003644700	寝
0003706700	尋
0003697400	尽
0005859500	尾
0001702900	屈
0005290100	峠
0006373900	峰
0003246000	巡
0001422400	巨
0006447900	帽
0006109100	幅
0001248400	幾
0003352700	床
0005424700	弐
0004647800	弾
0002506300	彩
0000397900	影
0005802500	彼
0003860400	征
0001454300	御
0005877000	微
0004820900	徴
0006418400	忙
0005140700	怒
0006031100	怖
0007292200	恋
0001505400	恐
0002210600	恒
0004676500	恥
0001772800	恵
0005494700	悩
0007421000	惑
0002654100	惨
0003648500	慎
0006586900	慢
0007148600	慮
0000556600	憶
0000769000	戒
0001313000	戯
0004066300	扇
0006136600	払
0000071500	扱
0002182300	抗
0005698600	抜
0006351800	抱
0004950300	抵
0000515400	押
0005624800	拍
0004528500	拓
0001428900	拠
0003615600	振
0006303900	捕
0001705800	掘
0005961300	描
0000050200	握
0000459000	援
0005757800	搬
0005003000	摘
0001844000	撃
0002184100	攻
0005989500	敏
0006065500	敷
0002979200	斜
0002727500	旨
0003248400	旬
0003818300	是
0006056200	普
0000702800	暇
0007277300	暦
0005367800	曇
0002185800	更
0004457800	替
0003050800	朱
0001379000	朽
0005558500	杯
0002048800	枯
0006209100	柄
0003172800	柔
0005180900	桃
0007063400	欄
0001112300	歓
0002534000	歳
0003547500	殖
0005091500	殿
0001023100	汗
0000498600	汚
0004859500	沈
0004524900	沢
0003367600	沼
0001496000	況
0005626100	泊
0005975600	浜
0006043200	浮
0003618000	浸
0007227300	涙
0004602900	淡
0005061100	添
0005119900	渡
0006963700	溶
0005004300	滴
0006588000	漫
0004831400	澄
0004540600	濁
0005505200	濃
0000138600	為
0007289600	烈
0000464800	煙
0002983500	煮
0004297100	燥
0005656500	爆
0001485400	狂
0003055500	狩
0001502100	狭
0006729900	猛
0003187800	獣
0000914100	獲
0001987900	玄
0004864800	珍
0001128600	環
0001017000	甘
0003517400	畳
0005823500	疲
0007187700	療
0000796100	皆
0006518500	盆
0005192100	盗
0001115100	監
0005785100	盤
0003251100	盾
0006633100	眠
0003243400	瞬
0006634200	矛
0006376700	砲
0001208400	祈
0003100600	秀
0003385400	称
0005219600	稲
0002309500	稿
0005332800	突
0004617700	端
0000716700	箇
0005765300	範
0007134300	粒
0006770300	紋
0002800900	紫
0003401100	紹
0007033900	絡
0001803100	継
0000171200	維
0006733500	網
0000182600	緯
0000483000	縁
0005767300	繁
0001721900	繰
0005703400	罰
0006999600	翼
0004443300	耐
0001903200	肩
0006429600	肪
0005265900	胴
0002785300	脂
0001352200	脚
0004564000	脱
0006062300	腐
0007434400	腕
0006966700	腰
0006066800	膚
0004677800	致
0006315500	舗
0006082200	舞
0003099200	舟
0005749900	般
0000263200	芋
0002956700	芝
0006716000	茂
0002223800	荒
0000688000	菓
0004703500	蓄
0005639900	薄
0003667000	薪
0005828100	被
0003156800	襲
0003550000	触
0004184100	訴
0001343900	詰
0003432500	詳
0002069700	誇
0006917400	誉
0006980700	謡
0002354400	豪
0005752100	販
0006067600	賦
0004325600	贈
0000426000	越
0003073300	趣
0001442900	距
0003972400	跡
0004819600	跳
0006974300	踊
0005226400	踏
0006808900	躍
0001922700	軒
0000902300	較
0002536600	載
0001277400	輝
0005583500	輩
0002411400	込
0001830800	迎
0005627300	迫
0005168000	逃
0005184800	透
0005113100	途
0004681400	遅
0000169400	違
0001952400	遣
0005850800	避
0007353100	郎
0003008600	釈
0005364200	鈍
0000475400	鉛
0000400100	鋭
0002479700	鎖
0001147800	鑑
0005243700	闘
0003704400	陣
0000291000	陰
0000301700	隠
0007213100	隣
0007265900	隷
0006879300	雄
0000748700	雅
0002825800	雌
0007095000	離
0007024700	雷
0003087000	需
0003664600	震
0006654300	霧
0007334700	露
0001553900	響
0002285900	項
0007029200	頼
0003552100	飾
0001668200	駆
0004307100	騒
0001556400	驚
0005693400	髪
0001229700	鬼
0004117400	鮮
0007271500	麗
0006748600	黙
0002072700	鼓
0007269000	齢
0006416500	乏
0000578500	乙
0007150500	了
0001178800	企
0006101900	伏
0005697600	伐
0005736600	伴
0003584200	伸
0000654600	佳
0002869100	侍
0004339700	促
0006372300	倣
0001911400	倹
0001690000	偶
0002531100	催
0002530000	債
0002367000	克
0006704000	免
0003489900	冗
0001040000	冠
0005173100	凍
0001568000	凝
0001752400	刑
0002564900	削
0007247000	励
0001061300	勘
0006325800	募
0003350600	匠
0005297500	匿
0005812700	卑
0004526500	卓
0000594500	卸
0007200100	厘
0006554000	又
0004195600	双
0001335600	吉
0007070500	吏
0000014800	哀
0005019200	哲
0001776200	啓
0001068100	喚
0001342300	喫
0003553200	嘱
0002179200	坑
0006534700	埋
0000813000	塊
0005121900	塗
0004884900	墜
0006485700	墨
0006169300	墳
0002446200	墾
0004655500	壇
0006345300	奉
0001765100	契
0004567400	奪
0003313800	如
0006421900	妨
0005917900	姫
0002104500	娯
0005548900	婆
0003898700	婿
0000701000	嫁
0003524500	嬢
0002137200	孔
0002042800	孤
0000451100	宴
0003661400	審
0003076900	寿
0006086400	封
0005453800	尿
0000927500	岳
0001498200	峡
0006380500	崩
0002141400	巧
0005733800	帆
0004954400	帝
0001986200	幻
0006861000	幽
0007301600	廉
0007361500	廊
0002045200	弧
0004798000	彫
0003324600	徐
0001196700	忌
0004441300	怠
0000775800	怪
0002426000	恨
0000782100	悔
0002105200	悟
0000424700	悦
0003966800	惜
0001676400	愚
0002884600	慈
0002274800	慌
0006328400	慕
0000859600	慨
0000173100	慰
0006887500	憂
0004321900	憎
0001813000	憩
0006428000	房
0006991200	抑
0004523800	択
0004739000	抽
0002195500	拘
0004242500	掃
0003407600	掌
0005573200	排
0000940800	掛
0002261300	控
0004170500	措
0001777800	掲
0006952000	揚
0001076800	換
0006953900	揺
0001801400	携
0002575900	搾
0004006400	摂
0002601800	撮
0006979700	擁
0002603600	擦
0001078300	敢
0005099100	斗
0001595900	斤
0003947300	斥
0002772400	施
0001219300	既
0003362700	昇
0003409600	晶
0002688600	暫
0000666600	架
0006434800	某
0004235900	桑
0001261100	棄
0001252800	棋
0007363000	楼
0000864600	概
0000519000	欧
0001306400	欺
0003061300	殊
0000520100	殴
0006495000	没
0005905200	泌
0007357400	浪
0007433100	湾
0002933100	湿
0006701500	滅
0000977200	滑
0004520900	滝
0004460800	滞
0005943800	漂
0007365000	漏
0004099500	潜
0003268000	潤
0007057000	濫
0003817000	瀬
0007322100	炉
0003743500	炊
0000444600	炎
0003413900	焦
0003878200	牲
0001319600	犠
0007166500	猟
0002388400	獄
0002148100	甲
0005749000	畔
0004699900	畜
0002927600	疾
0005204500	痘
0006237000	癖
0002278500	硬
0005843400	碑
0004191700	礎
0002759500	祉
0004686000	稚
0003762400	穂
0000607600	穏
0000918100	穫
0004708000	窒
0006050900	符
0005310900	篤
0006331700	簿
0003982000	籍
0003745600	粋
0004171600	粗
0005490200	粘
0007189500	糧
0006163900	紛
0002438400	紺
0002280800	絞
0002304100	綱
0001635200	緊
0004985800	締
0001116800	緩
0005653600	縛
0006408800	縫
0004151800	繕
0006514700	翻
0004839100	聴
0001031400	肝
0004596100	胆
0004444800	胎
0006371500	胞
0001512900	脅
0006542600	膜
0006458900	膨
0006340800	芳
0005954600	苗
0001327100	菊
0000684000	華
0004256700	葬
0005771800	藩
0001354000	虐
0001436100	虚
0005782200	蛮
0003448200	衝
0003747300	衰
0004455700	袋
0007291100	裂
0007013900	裸
0006123600	覆
0004956900	訂
0004531600	託
0000395000	詠
0000863700	該
0006885700	誘
0003928300	請
0002836400	諮
0004539500	諾
0006460500	謀
0003530200	譲
0005354400	豚
0001066300	貫
0004362000	賊
0001964100	賢
0002980500	赦
0006041100	赴
0004815300	超
0001213100	軌
0002909700	軸
0003594700	辛
0003561600	辱
0004456900	逮
0003757000	遂
0001693000	遇
0004286300	遭
0003270200	遵
0006343300	邦
0002993400	邪
0002228000	郊
0000897500	郭
0003753900	酔
0002307900	酵
0004755500	鋳
0003525600	錠
0007311900	錬
0002579100	錯
0004632100	鍛
0004874300	鎮
0003474700	鐘
0000429900	閲
0004157600	阻
0005594900	陪
0004868100	陳
0007169600	陵
0005195200	陶
0007135400	隆
0003769700	随
0000903200	隔
0003965500	隻
0002067600	雇
0007256600	零
0007260100	霊
0002079000	顧
0006397900	飽
0000751000	餓
0004757000	駐
0001290700	騎
0003775900	髄
0002445100	魂
0006602000	魅
0006529100	魔
0001834600	鯨
0001825700	鶏
0000986700	且
0006192100	丙
0000000500	亜
0001489800	享
0004952300	亭
0004035900	仙
0005621700	伯
0004552400	但
0006205200	併
0006072200	侮
0002203700	侯
0003228300	俊
0006373000	俸
0007200600	倫
0006267400	偏
0004967500	偵
0001304300	偽
0001875800	傑
0002659100	傘
0006484700	僕
0007176100	僚
0003088000	儒
0003461900	償
0003167900	充
0003252100	准
0005330600	凸
0000507000	凹
0003693200	刃
0006437400	剖
0002348400	剛
0003504200	剰
0000850400	劾
0004854500	勅
0001735200	勲
0003345200	升
0006797000	厄
0003194100	叔
0003322300	叙
0001646100	吟
0004940200	呈
0002091700	呉
0002465100	唆
0003613500	唇
0006841300	唯
0000967800	喝
0004251400	喪
0002809900	嗣
0000916100	嚇
0003097000	囚
0004921700	坪
0000879600	垣
0005594000	培
0006503200	堀
0004417500	堕
0001069800	堪
0006216100	塀
0007231100	塁
0004185700	塑
0004896800	塚
0003209800	塾
0003523800	壌
0004203000	壮
0006511300	奔
0003427000	奨
0005796800	妃
0006722800	妄
0005459700	妊
0004411400	妥
0000282600	姻
0003614400	娠
0005596300	媒
0001943600	嫌
0004719000	嫡
0001302800	宜
0002501700	宰
0003373700	宵
0001092900	寛
0000710500	寡
0005471300	寧
0007182900	寮
0000145000	尉
0003358000	尚
0005423800	尼
0007092200	履
0005352400	屯
0006605600	岬
0003778700	崇
0003744800	帥
0006218900	幣
0003293700	庶
0006950200	庸
0005577900	廃
0004941200	廷
0006220300	弊
0004777100	弔
0001995000	弦
0003436500	彰
0003258000	循
0005027800	徹
0005460700	忍
0001507500	恭
0006867300	悠
0001063300	患
0005189100	悼
0004418600	惰
0003140700	愁
0006831400	愉
0001809400	慶
0006170300	憤
0001120500	憾
0002447400	懇
0000827600	懐
0004840900	懲
0001977400	懸
0007248100	戻
0005835500	扉
0006027600	扶
0003354600	抄
0005523400	把
0005804700	披
0006560800	抹
0000779000	拐
0001430100	拒
0003990400	拙
0000962900	括
0002347800	拷
0004791400	挑
0001500000	挟
0004234200	挿
0004233400	捜
0003787900	据
0005198000	搭
0006525100	摩
0005029000	撤
0006488100	撲
0001316800	擬
0003871800	斉
0002521400	斎
0004072600	旋
0002423100	昆
0001562800	暁
0004244700	曹
0004866900	朕
0006480700	朴
0003790000	杉
0003961700	析
0007422000	枠
0003776700	枢
0007117900	柳
0004068300	栓
0000894600	核
0002503200	栽
0002651300	桟
0004572200	棚
0005198700	棟
0001079400	棺
0004287700	槽
0001080300	款
0003253000	殉
0000896600	殻
0003167000	汁
0002169400	江
0006138500	沸
0006368300	泡
0004993300	泥
0004452300	泰
0005262900	洞
0003605100	津
0002213600	洪
0003500500	浄
0000357800	浦
0000856100	涯
0007165000	涼
0003201900	淑
0000969500	渇
0003397400	渉
0003183000	渋
0001778900	渓
0000692100	渦
0002288700	溝
0002937500	漆
0005651000	漠
0004910800	漬
0004148600	漸
0004536200	濯
0005758700	煩
0003011800	爵
0005962100	猫
0001946400	献
0006872600	猶
0000467300	猿
0003062600	珠
0001624200	琴
0002894300	璽
0005991600	瓶
0003700700	甚
0000352200	畝
0004179800	疎
0000413500	疫
0003383400	症
0007087400	痢
0004684100	痴
0006840100	癒
0006726300	盲
0004800100	眺
0003758600	睡
0005306600	督
0001545900	矯
0002498200	砕
0003416100	硝
0007137500	硫
0002108200	碁
0006527200	磨
0003464700	礁
0003384100	祥
0004147000	禅
0000704500	禍
0004164000	租
0004707200	秩
0000718300	稼
